Date / Time,Temperature [C],DissolvedOxygen [mg/l],Turbidity [NTU],pH [Units],OxidationReductionPotential [mV ],SpecificConductivity [µs/cm]
3/9/2015 13:31:00,10.43,11.7,20.3,8.21,597,940
3/9/2015 13:36:00,10.36,11.77,21.2,8.22,597,929
3/9/2015 13:41:00,10.35,11.83,16.7,8.22,597,920
3/9/2015 13:46:00,10.39,11.83,8.4,8.23,597,916
3/9/2015 13:51:00,10.45,11.86,7.6,8.24,596,913
3/9/2015 13:56:00,10.51,11.78,6.7,8.23,596,917
3/9/2015 14:01:00,10.6,11.77,9.1,8.24,596,932
3/9/2015 14:06:00,10.58,11.81,9,8.24,596,938
3/9/2015 14:11:00,10.66,11.81,7.7,8.24,596,938
3/9/2015 14:16:00,10.71,11.78,7,8.24,596,935
3/9/2015 14:21:00,10.78,11.79,6.1,8.24,596,933
3/9/2015 14:26:00,10.8,11.75,5.7,8.24,596,928
3/9/2015 14:31:00,10.85,11.75,5.9,8.25,596,922
3/9/2015 14:36:00,10.88,11.77,6.6,8.25,595,914
3/9/2015 14:41:00,10.94,11.76,6.7,8.25,595,908
3/9/2015 14:46:00,10.99,11.73,6.1,8.25,595,905
3/9/2015 14:51:00,11.08,11.7,6,8.24,595,907
3/9/2015 14:56:00,11,11.76,8.5,8.25,595,898
3/9/2015 15:01:00,11.07,11.71,8.7,8.24,595,904
3/9/2015 15:06:00,11.13,11.66,42.2,8.24,595,908
3/9/2015 15:11:00,11.23,11.62,23,8.23,595,910
3/9/2015 15:16:00,11.25,11.66,19.1,8.24,595,899
3/9/2015 15:21:00,11.4,11.53,13.6,8.22,595,924
3/9/2015 15:26:00,11.45,11.43,9.2,8.19,596,941
3/9/2015 15:31:00,11.5,11.39,6.6,8.2,596,951
3/9/2015 15:36:00,11.55,11.36,5.3,8.19,597,955
3/9/2015 15:41:00,11.59,11.31,4.3,8.2,597,961
3/9/2015 15:46:00,11.62,11.3,3.1,8.18,597,964
3/9/2015 15:51:00,11.63,11.3,3,8.18,598,966
3/9/2015 15:56:00,11.65,11.25,2.9,8.15,598,966
3/9/2015 16:01:00,11.66,11.26,2.9,8.18,598,968
3/9/2015 16:06:00,11.66,11.24,2.9,8.18,598,968
3/9/2015 16:11:00,11.66,11.23,2.8,8.17,599,959
3/9/2015 16:16:00,11.67,11.21,2.9,8.17,599,969
3/9/2015 16:21:00,11.66,11.2,2.9,8.17,599,969
3/9/2015 16:26:00,11.65,11.17,2.8,8.17,600,969
3/9/2015 16:31:00,11.64,11.2,2.8,8.17,600,969
3/9/2015 16:36:00,11.62,11.19,2.7,8.17,600,968
3/9/2015 16:41:00,11.59,11.17,2.6,8.16,600,971
3/9/2015 16:46:00,11.58,11.13,2.4,8.16,601,970
3/9/2015 16:51:00,11.56,11.14,2.3,8.16,601,970
3/9/2015 16:56:00,11.54,11.15,2.3,8.16,601,968
3/9/2015 17:01:00,11.52,11.14,2.3,8.16,601,969
3/9/2015 17:06:00,11.5,11.14,2.3,8.15,602,968
3/9/2015 17:11:00,11.48,11.16,2.2,8.15,602,968
3/9/2015 17:16:00,11.47,11.13,2.2,8.15,602,966
3/9/2015 17:21:00,11.45,11.13,2.3,8.15,602,968
3/9/2015 17:26:00,11.44,11.14,2.2,8.15,602,967
3/9/2015 17:31:00,11.42,11.09,2.2,8.15,603,970
3/9/2015 17:36:00,11.41,11.12,2.3,8.15,603,965
3/9/2015 17:41:00,11.39,11.11,2.2,8.14,603,968
3/9/2015 17:46:00,11.37,11.07,2,8.16,603,967
3/9/2015 17:51:00,11.36,11.09,2.1,8.14,603,967
3/9/2015 17:56:00,11.34,11.08,2.1,8.14,604,968
3/9/2015 18:01:00,11.32,11.04,2.1,8.13,604,969
3/9/2015 18:06:00,11.31,11.05,2.1,8.14,604,967
3/9/2015 18:11:00,11.3,11.05,2,8.13,605,967
3/9/2015 18:16:00,11.28,11.01,2,8.13,605,963
3/9/2015 18:21:00,11.26,10.99,1.9,8.13,605,968
3/9/2015 18:26:00,11.25,10.98,1.9,8.07,605,965
3/9/2015 18:31:00,11.22,11,1.9,8.12,606,968
3/9/2015 18:36:00,11.21,10.93,1.8,8.12,606,972
3/9/2015 18:41:00,11.19,10.93,1.8,8.12,606,968
3/9/2015 18:46:00,11.17,10.93,2,8.11,607,969
3/9/2015 18:51:00,11.16,10.91,1.7,8.11,607,969
3/9/2015 18:56:00,11.14,10.9,1.6,8.11,607,969
3/9/2015 19:01:00,11.12,10.83,1.7,8.11,608,969
3/9/2015 19:06:00,11.1,10.83,1.6,8.1,608,968
3/9/2015 19:11:00,11.08,10.83,1.6,8.1,608,965
3/9/2015 19:16:00,11.06,10.81,1.6,8.09,608,967
3/9/2015 19:21:00,11.04,10.82,1.5,8.09,609,973
3/9/2015 19:26:00,11.02,10.79,1.5,8.09,609,966
3/9/2015 19:31:00,11,10.75,1.5,8.08,610,967
3/9/2015 19:36:00,10.98,10.77,1.6,8.08,610,968
3/9/2015 19:41:00,10.96,10.74,1.4,8.08,610,968
3/9/2015 19:46:00,10.93,10.75,1.4,8.08,610,968
3/9/2015 19:51:00,10.91,10.72,1.5,8.07,611,963
3/9/2015 19:56:00,10.89,10.73,1.6,8.07,611,970
3/9/2015 20:01:00,10.87,10.71,1.6,8.07,611,981
3/9/2015 20:06:00,10.88,10.7,1.7,8.07,611,978
3/9/2015 20:11:00,10.88,10.69,1.6,8.07,612,975
3/9/2015 20:16:00,10.89,10.69,1.4,8.07,612,972
3/9/2015 20:21:00,10.88,10.7,1.4,8.04,612,970
3/9/2015 20:26:00,10.87,10.69,1.3,8.08,612,970
3/9/2015 20:31:00,10.82,10.67,1.3,8.06,612,970
3/9/2015 20:36:00,10.78,10.68,1.3,8.06,613,969
3/9/2015 20:41:00,10.75,10.7,1.3,8.06,613,968
3/9/2015 20:46:00,10.73,10.68,1.2,8.06,613,967
3/9/2015 20:51:00,10.72,10.72,1.4,8.07,613,968
3/9/2015 20:56:00,10.7,10.73,1.4,8.06,613,969
3/9/2015 21:01:00,10.69,10.74,1.4,8.06,613,970
3/9/2015 21:06:00,10.67,10.68,1.7,8.06,614,969
3/9/2015 21:11:00,10.66,10.75,1.7,8.06,614,968
3/9/2015 21:16:00,10.64,10.74,1.8,8.05,614,970
3/9/2015 21:21:00,10.63,10.75,1.6,8.05,614,966
3/9/2015 21:26:00,10.62,10.74,1.6,8.05,614,968
3/9/2015 21:31:00,10.6,10.75,1.5,8.05,614,969
3/9/2015 21:36:00,10.58,10.77,1.4,8.06,614,965
3/9/2015 21:41:00,10.57,10.74,1.3,8.06,614,969
3/9/2015 21:46:00,10.56,10.78,1.1,8.05,615,964
3/9/2015 21:51:00,10.54,10.79,1.2,8.06,615,980
3/9/2015 21:56:00,10.53,10.78,1.4,8.05,615,971
3/9/2015 22:01:00,10.51,10.77,1.7,8.05,615,965
3/9/2015 22:06:00,10.5,10.7,2,8.03,616,957
3/9/2015 22:11:00,10.49,10.64,2,8.02,616,961
3/9/2015 22:16:00,10.48,10.71,1.9,8.03,616,949
3/9/2015 22:21:00,10.46,10.73,1.7,8.03,616,969
3/9/2015 22:26:00,10.45,10.73,1.6,8.04,616,963
3/9/2015 22:31:00,10.43,10.81,1.6,8.06,616,965
3/9/2015 22:36:00,10.42,10.76,1.4,8.04,616,966
3/9/2015 22:41:00,10.41,10.77,1.3,8.04,616,971
3/9/2015 22:46:00,10.4,10.76,1,8.04,616,969
3/9/2015 22:51:00,10.39,10.81,0.9,8.05,616,967
3/9/2015 22:56:00,10.37,10.8,0.8,8.03,616,968
3/9/2015 23:01:00,10.36,10.82,0.8,8.06,616,967
3/9/2015 23:06:00,10.36,10.85,0.8,8.05,616,967
3/9/2015 23:11:00,10.35,10.81,0.7,8.05,616,968
3/9/2015 23:16:00,10.34,10.8,0.6,8.06,616,967
3/9/2015 23:21:00,10.33,10.82,0.7,8.05,616,967
3/9/2015 23:26:00,10.32,10.81,0.6,8.05,616,968
3/9/2015 23:31:00,10.31,10.86,0.6,8.05,616,966
3/9/2015 23:36:00,10.29,10.83,0.7,8.06,616,966
3/9/2015 23:41:00,10.29,10.85,0.6,8.06,616,967
3/9/2015 23:46:00,10.28,10.87,0.8,8.06,616,969
3/9/2015 23:51:00,10.28,10.86,0.7,8.06,616,972
3/9/2015 23:56:00,10.29,10.86,0.9,8.06,616,975
3/10/2015 00:01:00,10.31,10.85,0.9,8.07,616,971
3/10/2015 00:06:00,10.33,10.85,0.9,8.07,615,971
3/10/2015 00:11:00,10.34,10.86,1,8.07,615,968
3/10/2015 00:16:00,10.35,10.83,0.8,8.07,616,967
3/10/2015 00:21:00,10.35,10.82,0.9,8.07,616,967
3/10/2015 00:26:00,10.34,10.86,0.9,8.06,616,968
3/10/2015 00:31:00,10.3,10.86,0.8,8.06,616,966
3/10/2015 00:36:00,10.27,10.9,0.8,8.06,616,967
3/10/2015 00:41:00,10.25,10.9,0.8,8.05,617,966
3/10/2015 00:46:00,10.23,10.89,0.7,8.06,617,965
3/10/2015 00:51:00,10.21,10.89,0.7,8.05,617,966
3/10/2015 00:56:00,10.21,10.9,0.7,8.05,617,966
3/10/2015 01:01:00,10.2,10.89,0.8,8.05,617,964
3/10/2015 01:06:00,10.19,10.9,1.1,8.06,617,965
3/10/2015 01:11:00,10.19,10.91,0.9,8.06,617,966
3/10/2015 01:16:00,10.18,10.9,0.8,8.06,617,965
3/10/2015 01:21:00,10.17,10.88,0.7,8.06,617,966
3/10/2015 01:26:00,10.17,10.92,0.6,8.06,616,965
3/10/2015 01:31:00,10.16,10.91,0.6,8.06,616,965
3/10/2015 01:36:00,10.15,10.91,0.6,8.06,616,965
3/10/2015 01:41:00,10.15,10.91,0.5,8.07,616,966
3/10/2015 01:46:00,10.14,10.91,0.7,8.06,616,964
3/10/2015 01:51:00,10.13,10.9,0.6,8.07,616,964
3/10/2015 01:56:00,10.12,10.91,0.7,8.06,616,966
3/10/2015 02:01:00,10.13,10.91,0.6,8.06,616,966
3/10/2015 02:06:00,10.12,10.92,0.5,8.07,616,966
3/10/2015 02:11:00,10.12,10.91,0.4,8.06,616,964
3/10/2015 02:16:00,10.12,10.93,0.5,8.06,616,966
3/10/2015 02:21:00,10.12,10.92,0.6,8.06,616,964
3/10/2015 02:26:00,10.11,10.93,0.6,8.06,616,964
3/10/2015 02:31:00,10.11,10.92,0.7,8.06,616,965
3/10/2015 02:36:00,10.13,10.91,0.6,8.06,616,966
3/10/2015 02:41:00,10.16,10.9,0.6,8.06,616,968
3/10/2015 02:46:00,10.17,10.89,1,8.06,616,967
3/10/2015 02:51:00,10.18,10.89,1.3,8.06,616,967
3/10/2015 02:56:00,10.2,10.88,1.2,8.06,616,965
3/10/2015 03:01:00,10.21,10.85,1.1,8.06,616,966
3/10/2015 03:06:00,10.22,10.9,0.8,8.06,616,964
3/10/2015 03:11:00,10.23,10.86,1,8.06,616,965
3/10/2015 03:16:00,10.22,10.86,1,8.06,616,964
3/10/2015 03:21:00,10.19,10.92,0.8,8.06,617,963
3/10/2015 03:26:00,10.16,10.89,1,8.06,617,963
3/10/2015 03:31:00,10.13,10.92,1.2,8.06,617,964
3/10/2015 03:36:00,10.12,10.91,0.9,8.03,617,963
3/10/2015 03:41:00,10.12,10.92,0.7,8.06,617,962
3/10/2015 03:46:00,10.11,10.91,1.1,8.06,617,964
3/10/2015 03:51:00,10.1,10.93,0.5,8.06,617,963
3/10/2015 03:56:00,10.1,10.92,0.8,8.06,617,963
3/10/2015 04:01:00,10.1,10.92,1.2,8.06,617,965
3/10/2015 04:06:00,10.1,10.93,1.1,8.07,617,963
3/10/2015 04:11:00,10.09,10.92,0.9,8.06,617,963
3/10/2015 04:16:00,10.09,10.92,0.8,8.06,617,963
3/10/2015 04:21:00,10.09,10.9,0.7,8.07,617,963
3/10/2015 04:26:00,10.08,10.95,0.7,8.06,616,962
3/10/2015 04:31:00,10.09,10.93,0.8,8.06,617,964
3/10/2015 04:36:00,10.08,10.91,0.8,8.06,617,963
3/10/2015 04:41:00,10.09,10.92,0.8,8.06,617,964
3/10/2015 04:46:00,10.09,10.97,0.4,8.06,617,963
3/10/2015 04:51:00,10.09,10.92,0.6,8.06,617,963
3/10/2015 04:56:00,10.09,10.94,0.7,8.06,617,961
3/10/2015 05:01:00,10.09,10.88,0.6,8.06,617,962
3/10/2015 05:06:00,10.09,10.92,0.5,8.06,617,962
3/10/2015 05:11:00,10.09,10.92,0.5,8.06,617,962
3/10/2015 05:16:00,10.09,10.9,0.5,8.06,617,963
3/10/2015 05:21:00,10.08,10.91,0.5,8.06,617,962
3/10/2015 05:26:00,10.08,10.96,0.5,8.06,617,962
3/10/2015 05:31:00,10.08,10.96,0.5,8.06,617,961
3/10/2015 05:36:00,10.09,10.95,0.9,8.06,617,961
3/10/2015 05:41:00,10.09,10.94,0.7,8.06,617,961
3/10/2015 05:46:00,10.08,10.92,0.9,8.07,617,961
3/10/2015 05:51:00,10.08,10.93,1.4,8.06,617,962
3/10/2015 05:56:00,10.08,10.94,1.4,8.07,616,962
3/10/2015 06:01:00,10.09,10.93,1.4,8.07,616,963
3/10/2015 06:06:00,10.09,10.95,1.4,8.07,616,961
3/10/2015 06:11:00,10.09,10.9,1.5,8.07,616,960
3/10/2015 06:16:00,10.09,10.95,1.5,8.06,617,961
3/10/2015 06:21:00,10.09,10.93,1.3,8.04,617,961
3/10/2015 06:26:00,10.1,10.91,1.2,8.06,617,962
3/10/2015 06:31:00,10.1,10.92,1.2,8.06,617,961
3/10/2015 06:36:00,10.1,10.9,1.3,8.07,617,961
3/10/2015 06:41:00,10.12,10.93,1,8.07,616,962
3/10/2015 06:46:00,10.12,10.91,0.6,8.07,616,961
3/10/2015 06:51:00,10.11,10.93,0.5,8.07,616,960
3/10/2015 06:56:00,10.11,10.91,0.5,8.06,616,959
3/10/2015 07:01:00,10.11,10.9,0.5,8.07,616,962
3/10/2015 07:06:00,10.11,10.91,0.7,8.06,617,976
3/10/2015 07:11:00,10.12,10.83,1,8.05,617,1003
3/10/2015 07:16:00,10.12,10.85,1.5,8.05,617,1039
3/10/2015 07:21:00,10.14,10.8,2,8.05,617,1043
3/10/2015 07:26:00,10.17,10.77,2.3,8.05,617,1042
3/10/2015 07:31:00,10.19,10.77,2.4,8.05,617,1042
3/10/2015 07:36:00,10.19,10.75,2.4,8.04,617,1025
3/10/2015 07:41:00,10.18,10.75,2.2,8.04,617,1013
3/10/2015 07:46:00,10.15,10.77,3.2,8.03,617,1073
3/10/2015 07:51:00,10.13,10.76,3,8.02,617,1076
3/10/2015 07:56:00,10.11,10.77,3.2,8.03,617,1073
3/10/2015 08:01:00,10.1,10.75,3.2,8.03,617,1077
3/10/2015 08:06:00,10.09,10.76,2.9,8.03,617,1074
3/10/2015 08:11:00,10.09,10.79,2.7,8.03,617,1075
3/10/2015 08:16:00,10.09,10.79,2.5,8.03,617,1077
3/10/2015 08:21:00,10.09,10.81,2.2,8.03,617,1076
3/10/2015 08:26:00,10.08,10.82,2.5,8.02,617,1101
3/10/2015 08:31:00,10.08,10.78,4.1,8.02,617,1118
3/10/2015 08:36:00,10.08,10.78,4,8.01,617,1150
3/10/2015 08:41:00,10.11,10.7,4.1,8,617,1183
3/10/2015 08:46:00,10.14,10.68,4.3,7.99,618,1233
3/10/2015 08:51:00,10.14,10.61,4.9,7.98,618,1283
3/10/2015 08:56:00,10.15,10.57,5.1,7.97,618,1332
3/10/2015 09:01:00,10.15,10.59,5.3,7.96,619,1369
3/10/2015 09:06:00,10.15,10.6,5.3,7.96,619,1398
3/10/2015 09:11:00,10.14,10.61,5.2,7.96,619,1424
3/10/2015 09:16:00,10.13,10.57,5.3,7.96,619,1426
3/10/2015 09:21:00,10.13,10.59,5.2,7.96,618,1418
3/10/2015 09:26:00,10.13,10.63,5.2,7.97,618,1399
3/10/2015 09:31:00,10.13,10.7,4.9,7.97,618,1376
3/10/2015 09:36:00,10.14,10.7,4.8,7.94,618,1367
3/10/2015 09:41:00,10.15,10.7,4.9,7.98,617,1362
3/10/2015 09:46:00,10.15,10.75,6,7.98,617,1377
3/10/2015 09:51:00,10.16,10.74,9.7,7.97,617,1406
3/10/2015 09:56:00,10.16,10.73,14.4,7.97,617,1440
3/10/2015 10:01:00,10.17,10.73,17.3,7.96,617,1467
3/10/2015 10:06:00,10.21,10.72,19.6,7.95,617,1550
3/10/2015 10:11:00,10.22,10.68,24,7.94,617,1630
3/10/2015 10:16:00,10.22,10.69,31,7.93,617,1700
3/10/2015 10:21:00,10.21,10.75,39.7,7.93,616,1750
3/10/2015 10:26:00,10.2,10.74,47.6,7.93,616,1760
3/10/2015 10:31:00,10.22,10.74,54.8,7.92,615,1760
3/10/2015 10:36:00,10.21,10.73,69.4,7.92,614,1780
3/10/2015 10:41:00,10.19,10.74,72.9,7.92,613,1770
3/10/2015 10:46:00,10.16,10.72,76.5,7.92,612,1740
3/10/2015 10:51:00,10.13,10.73,74.3,7.93,612,1690
3/10/2015 10:56:00,10.11,10.73,67.2,7.93,611,1650
3/10/2015 11:01:00,10.1,10.78,59.2,7.94,610,1600
3/10/2015 11:06:00,10.1,10.78,50.3,7.94,610,1570
3/10/2015 11:11:00,10.11,10.8,43.9,7.95,610,1540
3/10/2015 11:16:00,10.12,10.77,39,7.95,610,1500
3/10/2015 11:21:00,10.13,10.73,33,7.94,610,1500
3/10/2015 11:26:00,10.14,10.72,32.2,7.94,610,1470
3/10/2015 11:31:00,10.13,10.7,33.1,7.94,610,1434
3/10/2015 11:36:00,10.14,10.69,35.9,7.91,610,1401
3/10/2015 11:41:00,10.2,10.64,37.5,7.93,609,1378
3/10/2015 11:46:00,10.26,10.56,43.1,7.92,609,1391
3/10/2015 11:51:00,10.27,10.58,52.6,7.92,609,1419
3/10/2015 11:56:00,10.28,10.6,53.3,7.93,607,1395
3/10/2015 12:01:00,10.28,10.62,53.1,7.92,606,1377
3/10/2015 12:06:00,10.28,10.61,51.1,7.92,606,1359
3/10/2015 12:11:00,10.28,10.67,46.5,7.92,605,1351
3/10/2015 12:16:00,10.29,10.71,40.5,7.92,605,1347
3/10/2015 12:21:00,10.26,10.71,35.2,7.92,605,1345
3/10/2015 12:26:00,10.23,10.8,30.8,7.92,606,1346
3/10/2015 12:31:00,10.22,10.77,27.2,7.93,606,1347
3/10/2015 12:36:00,10.22,10.78,24.4,7.92,607,1348
3/10/2015 12:41:00,10.22,10.82,22.4,7.92,607,1334
3/10/2015 12:46:00,10.23,10.86,21,7.93,607,1323
3/10/2015 12:51:00,10.23,10.84,19.7,7.93,608,1302
3/10/2015 12:56:00,10.24,10.89,19.4,7.93,608,1298
3/10/2015 13:01:00,10.24,10.92,19.4,7.93,608,1266
3/10/2015 13:06:00,10.26,10.89,19.2,7.93,609,1274
3/10/2015 13:11:00,10.27,10.92,18.7,7.93,609,1257
3/10/2015 13:16:00,10.27,10.93,17.6,7.93,609,1242
3/10/2015 13:21:00,10.3,11.01,16.4,7.94,609,1225
3/10/2015 13:26:00,10.32,11.01,15,7.95,609,1210
3/10/2015 13:31:00,10.33,11.05,13.7,7.95,609,1197
3/10/2015 13:36:00,10.34,11.08,12.6,7.96,609,1190
3/10/2015 13:41:00,10.36,11.09,11.7,7.97,609,1181
3/10/2015 13:46:00,10.39,11.19,10.4,7.98,609,1174
3/10/2015 13:51:00,10.41,11.2,9.9,7.99,608,1171
3/10/2015 13:56:00,10.43,11.22,9.7,7.99,608,1169
3/10/2015 14:01:00,10.45,11.23,9.9,8,608,1168
3/10/2015 14:06:00,10.5,11.26,10.4,8,608,1170
3/10/2015 14:11:00,10.54,11.27,11.8,8.01,607,1172
3/10/2015 14:16:00,10.59,11.36,11.6,8.02,607,1165
3/10/2015 14:21:00,10.63,11.37,11.2,8.03,607,1157
3/10/2015 14:26:00,10.68,11.39,11.5,8.03,606,1160
3/10/2015 14:31:00,10.72,11.47,10.4,8.04,606,1139
3/10/2015 14:36:00,10.76,11.49,9.3,8.05,605,1141
3/10/2015 14:41:00,10.79,11.47,8.2,8.07,605,1136
3/10/2015 14:46:00,10.82,11.49,6.4,8.06,605,1125
3/10/2015 14:51:00,10.85,11.48,6.1,8.07,605,1121
3/10/2015 14:56:00,10.86,11.47,5.6,8.07,604,1114
3/10/2015 15:01:00,10.85,11.48,5.1,8.08,604,1117
3/10/2015 15:06:00,10.83,11.51,6.1,8.08,604,1108
3/10/2015 15:11:00,10.83,11.55,7.2,8.08,604,1097
3/10/2015 15:16:00,10.82,11.53,7.4,8.08,604,1092
3/10/2015 15:21:00,10.83,11.52,6.8,8.1,604,1087
3/10/2015 15:26:00,10.86,11.51,6.2,8.09,604,1083
3/10/2015 15:31:00,10.87,11.5,5.3,8.09,604,1078
3/10/2015 15:36:00,10.87,11.49,4.8,8.1,603,1073
3/10/2015 15:41:00,10.87,11.47,5,8.09,603,1066
3/10/2015 15:46:00,10.87,11.43,12.4,8.09,603,1062
3/10/2015 15:51:00,10.87,11.4,17.1,8.1,603,1060
3/10/2015 15:56:00,10.88,11.39,23.3,8.09,603,1059
3/10/2015 16:01:00,10.89,11.32,27.2,8.09,603,1055
3/10/2015 16:06:00,10.9,11.31,28.6,8.09,603,1055
3/10/2015 16:11:00,10.91,11.31,25.4,8.09,603,1054
3/10/2015 16:16:00,10.93,11.25,20,8.09,603,1048
3/10/2015 16:21:00,10.93,11.23,15.8,8.09,603,1046
3/10/2015 16:26:00,10.94,11.23,12.1,8.09,603,1043
3/10/2015 16:31:00,10.95,11.18,9.2,8.09,603,1044
3/10/2015 16:36:00,10.96,11.2,7.1,8.1,603,1038
3/10/2015 16:41:00,10.97,11.19,5.6,8.1,603,1038
3/10/2015 16:46:00,10.97,11.16,3.9,8.1,603,1036
3/10/2015 16:51:00,10.98,11.16,3.6,8.1,603,1031
3/10/2015 16:56:00,10.99,11.13,3.3,8.1,603,1031
3/10/2015 17:01:00,11,11.11,3.1,8.1,603,1029
3/10/2015 17:06:00,11,11.09,2.8,8.1,603,1026
3/10/2015 17:11:00,11,11.06,2.6,8.1,603,1027
3/10/2015 17:16:00,11.01,11.08,2.5,8.1,604,1030
3/10/2015 17:21:00,11.02,11.01,2.4,8.1,604,1021
3/10/2015 17:26:00,11.02,10.98,2.2,8.09,604,1008
3/10/2015 17:31:00,11.02,10.98,2.2,8.1,604,1009
3/10/2015 17:36:00,11.03,10.93,2.1,8.09,604,1011
3/10/2015 17:41:00,11.04,10.89,2.1,8.1,605,1023
3/10/2015 17:46:00,11.06,10.84,1.9,8.09,605,1020
3/10/2015 17:51:00,11.08,10.84,2.5,8.07,605,1019
3/10/2015 17:56:00,11.1,10.85,2.2,8.1,605,1020
3/10/2015 18:01:00,11.12,10.79,2,8.1,606,1022
3/10/2015 18:06:00,11.13,10.74,1.9,8.1,606,1015
3/10/2015 18:11:00,11.14,10.8,1.8,8.09,606,1021
3/10/2015 18:16:00,11.14,10.71,1.7,8.08,607,1012
3/10/2015 18:21:00,11.15,10.71,1.7,8.09,607,1012
3/10/2015 18:26:00,11.15,10.74,1.7,8.09,607,1012
3/10/2015 18:31:00,11.16,10.7,1.7,8.08,608,1014
3/10/2015 18:36:00,11.15,10.72,1.7,8.08,608,1010
3/10/2015 18:41:00,11.15,10.71,1.7,8.08,608,1011
3/10/2015 18:46:00,11.12,10.7,1.8,8.08,608,1012
3/10/2015 18:51:00,11.08,10.74,1.5,8.08,609,1013
3/10/2015 18:56:00,11.05,10.71,1.5,8.07,609,1009
3/10/2015 19:01:00,11.03,10.74,1.5,8.07,609,1011
3/10/2015 19:06:00,11.02,10.72,1.4,8.07,610,1011
3/10/2015 19:11:00,11.01,10.71,1.4,8.07,610,1012
3/10/2015 19:16:00,11,10.71,1.4,8.07,610,1011
3/10/2015 19:21:00,10.99,10.7,1.5,8.07,610,1010
3/10/2015 19:26:00,10.98,10.66,1.6,8.06,611,1010
3/10/2015 19:31:00,10.97,10.65,1.6,8.06,611,1008
3/10/2015 19:36:00,10.97,10.68,1.7,8.06,610,1010
3/10/2015 19:41:00,10.96,10.64,1.7,8.06,610,1009
3/10/2015 19:46:00,10.95,10.65,1.2,8.06,610,1010
3/10/2015 19:51:00,10.94,10.64,1.4,8.06,611,1008
3/10/2015 19:56:00,10.93,10.59,1.4,8.06,611,1010
3/10/2015 20:01:00,10.92,10.6,1.4,8.05,611,1007
3/10/2015 20:06:00,10.91,10.61,1.3,8.05,611,1007
3/10/2015 20:11:00,10.91,10.57,1.4,8.05,611,1007
3/10/2015 20:16:00,10.9,10.66,1.3,8.05,611,1007
3/10/2015 20:21:00,10.89,10.61,1.3,8.06,612,1008
3/10/2015 20:26:00,10.88,10.61,1.3,8.05,612,1005
3/10/2015 20:31:00,10.87,10.62,1.3,8.05,612,1008
3/10/2015 20:36:00,10.87,10.63,1.2,8.05,612,1007
3/10/2015 20:41:00,10.86,10.6,1.2,8.04,612,1005
3/10/2015 20:46:00,10.86,10.59,0.9,8.04,612,1007
3/10/2015 20:51:00,10.85,10.6,1,8.04,612,1006
3/10/2015 20:56:00,10.85,10.62,1,8.04,612,1006
3/10/2015 21:01:00,10.84,10.62,1,8.04,612,1003
3/10/2015 21:06:00,10.83,10.65,0.9,8.04,613,1003
3/10/2015 21:11:00,10.83,10.64,0.9,8.04,613,1004
3/10/2015 21:16:00,10.83,10.62,0.9,8.04,613,1002
3/10/2015 21:21:00,10.82,10.63,0.9,8.04,613,1005
3/10/2015 21:26:00,10.82,10.63,0.9,8.04,613,1003
3/10/2015 21:31:00,10.82,10.62,0.9,7.99,613,1000
3/10/2015 21:36:00,10.82,10.65,0.8,8.05,613,1001
3/10/2015 21:41:00,10.81,10.64,0.8,8.05,613,1001
3/10/2015 21:46:00,10.81,10.61,1,8.05,614,1001
3/10/2015 21:51:00,10.8,10.62,0.8,8.05,614,1001
3/10/2015 21:56:00,10.8,10.63,0.9,8.05,614,1001
3/10/2015 22:01:00,10.8,10.62,0.9,8.06,614,1001
3/10/2015 22:06:00,10.79,10.64,1,8.05,614,999
3/10/2015 22:11:00,10.79,10.57,1,8.03,615,1001
3/10/2015 22:16:00,10.8,10.5,1,8.02,616,1000
3/10/2015 22:21:00,10.79,10.54,1,8.02,616,1000
3/10/2015 22:26:00,10.79,10.58,1.2,8.03,616,1000
3/10/2015 22:31:00,10.79,10.61,1.4,8.03,616,998
3/10/2015 22:36:00,10.78,10.59,1.4,8.03,616,999
3/10/2015 22:41:00,10.79,10.57,1.3,8.02,616,998
3/10/2015 22:46:00,10.78,10.57,0.9,8.03,616,998
3/10/2015 22:51:00,10.78,10.64,1,8.03,616,1000
3/10/2015 22:56:00,10.77,10.64,1.1,8.04,616,998
3/10/2015 23:01:00,10.77,10.63,1.1,8.04,616,1000
3/10/2015 23:06:00,10.77,10.62,1.2,8.04,616,998
3/10/2015 23:11:00,10.77,10.63,1.1,8.04,616,999
3/10/2015 23:16:00,10.76,10.65,0.9,8.04,616,998
3/10/2015 23:21:00,10.76,10.64,0.9,8.04,616,999
3/10/2015 23:26:00,10.76,10.64,0.8,8.04,616,997
3/10/2015 23:31:00,10.75,10.63,0.8,8.04,617,998
3/10/2015 23:36:00,10.75,10.65,0.7,8.04,616,997
3/10/2015 23:41:00,10.74,10.69,0.8,8.04,616,995
3/10/2015 23:46:00,10.74,10.66,2.4,8.05,616,994
3/10/2015 23:51:00,10.74,10.67,1.9,8.04,616,995
3/10/2015 23:56:00,10.74,10.68,1.9,8.04,616,995
3/11/2015 00:01:00,10.74,10.67,1.6,8.04,616,995
3/11/2015 00:06:00,10.74,10.68,1.2,8.04,616,997
3/11/2015 00:11:00,10.73,10.68,1,8,616,996
3/11/2015 00:16:00,10.74,10.68,0.9,8.05,616,994
3/11/2015 00:21:00,10.74,10.65,0.8,8.04,616,997
